date,country,price
1978-12-31,Colombia,
1978-12-31,Cyprus,
1978-12-31,Czech Republic,
1978-12-31,Germany,
1978-12-31,Denmark,
1978-12-31,Estonia,
1978-12-31,Spain,
1978-12-31,Finland,
1978-12-31,France,
1978-12-31,United Kingdom,14.45
1978-12-31,Greece,
1978-12-31,Hong Kong SAR,
1978-12-31,Croatia,
1978-12-31,Hungary,
1978-12-31,Indonesia,
1978-12-31,Ireland,
1978-12-31,Israel,
1978-12-31,India,
1978-12-31,Iceland,
1978-12-31,Italy,
1978-12-31,Japan,
1978-12-31,Korea,
1978-12-31,Lithuania,
1978-12-31,Luxembourg,
1978-12-31,Latvia,
1978-12-31,Morocco,
1978-12-31,"Macedonia, FYR",
1978-12-31,Malta,
1978-12-31,Mexico,
1978-12-31,Malaysia,
1978-12-31,Netherlands,
1978-12-31,Norway,
1978-12-31,New Zealand,
1978-12-31,Peru,
1978-12-31,Philippines,
1978-12-31,Poland,
1978-12-31,Portugal,
1978-12-31,Romania,
1978-12-31,Serbia,
1978-12-31,Russia,
1978-12-31,Sweden,
1978-12-31,Singapore,
1978-12-31,Slovenia,
1978-12-31,Slovak Republic,
1978-12-31,Thailand,
1978-12-31,Turkey,
1978-12-31,United States,5.87
1978-12-31,Euro area,
1978-12-31,South Africa,-4.67
1979-03-31,Emerging market economies,
1979-03-31,Advanced economies,
1979-03-31,United Arab Emirates,
1979-03-31,Austria,
1979-03-31,Australia,
1979-03-31,Belgium,
1979-03-31,Bulgaria,
1979-03-31,Brazil,
1979-03-31,Canada,2.12
1979-03-31,Switzerland,6.85
1979-03-31,Chile,
1979-03-31,China,
1979-03-31,Colombia,
1979-03-31,Cyprus,
1979-03-31,Czech Republic,
1979-03-31,Germany,
1979-03-31,Denmark,
1979-03-31,Estonia,
1979-03-31,Spain,
1979-03-31,Finland,
1979-03-31,France,
1979-03-31,United Kingdom,17.01
1979-03-31,Greece,
1979-03-31,Hong Kong SAR,
1979-03-31,Croatia,
1979-03-31,Hungary,
1979-03-31,Indonesia,
1979-03-31,Ireland,
1979-03-31,Israel,
1979-03-31,India,
1979-03-31,Iceland,
1979-03-31,Italy,
1979-03-31,Japan,
1979-03-31,Korea,
1979-03-31,Lithuania,
1979-03-31,Luxembourg,
1979-03-31,Latvia,
1979-03-31,Morocco,
1979-03-31,"Macedonia, FYR",
1979-03-31,Malta,
1979-03-31,Mexico,
1979-03-31,Malaysia,
1979-03-31,Netherlands,
1979-03-31,Norway,
1979-03-31,New Zealand,
1979-03-31,Peru,
1979-03-31,Philippines,
1979-03-31,Poland,
1979-03-31,Portugal,
1979-03-31,Romania,
1979-03-31,Serbia,
1979-03-31,Russia,
1979-03-31,Sweden,
1979-03-31,Singapore,
1979-03-31,Slovenia,
1979-03-31,Slovak Republic,
1979-03-31,Thailand,
1979-03-31,Turkey,
1979-03-31,United States,5.43
1979-03-31,Euro area,
1979-03-31,South Africa,-3.61
1979-06-30,Emerging market economies,
1979-06-30,Advanced economies,
1979-06-30,United Arab Emirates,
1979-06-30,Austria,
1979-06-30,Australia,
1979-06-30,Belgium,
1979-06-30,Bulgaria,
1979-06-30,Brazil,
1979-06-30,Canada,0.99
1979-06-30,Switzerland,2.98
1979-06-30,Chile,
1979-06-30,China,
1979-06-30,Colombia,
1979-06-30,Cyprus,
1979-06-30,Czech Republic,
1979-06-30,Germany,
1979-06-30,Denmark,
1979-06-30,Estonia,
1979-06-30,Spain,
1979-06-30,Finland,
1979-06-30,France,
1979-06-30,United Kingdom,19.64
1979-06-30,Greece,
1979-06-30,Hong Kong SAR,
1979-06-30,Croatia,
1979-06-30,Hungary,
1979-06-30,Indonesia,
1979-06-30,Ireland,
1979-06-30,Israel,
1979-06-30,India,
1979-06-30,Iceland,
1979-06-30,Italy,
1979-06-30,Japan,
1979-06-30,Korea,
1979-06-30,Lithuania,
1979-06-30,Luxembourg,
1979-06-30,Latvia,
1979-06-30,Morocco,
1979-06-30,"Macedonia, FYR",
1979-06-30,Malta,
1979-06-30,Mexico,
1979-06-30,Malaysia,
1979-06-30,Netherlands,
1979-06-30,Norway,
1979-06-30,New Zealand,
1979-06-30,Peru,
1979-06-30,Philippines,
1979-06-30,Poland,
1979-06-30,Portugal,
1979-06-30,Romania,
1979-06-30,Serbia,
1979-06-30,Russia,
1979-06-30,Sweden,
1979-06-30,Singapore,
1979-06-30,Slovenia,
1979-06-30,Slovak Republic,
1979-06-30,Thailand,
1979-06-30,Turkey,
1979-06-30,United States,5.23
1979-06-30,Euro area,
1979-06-30,South Africa,-0.9
1979-09-30,Emerging market economies,
1979-09-30,Advanced economies,
1979-09-30,United Arab Emirates,
1979-09-30,Austria,
1979-09-30,Australia,
1979-09-30,Belgium,
1979-09-30,Bulgaria,
1979-09-30,Brazil,
1979-09-30,Canada,1.23
1979-09-30,Switzerland,4.03
1979-09-30,Chile,
1979-09-30,China,
1979-09-30,Colombia,
1979-09-30,Cyprus,
1979-09-30,Czech Republic,
1979-09-30,Germany,
1979-09-30,Denmark,
1979-09-30,Estonia,
1979-09-30,Spain,
1979-09-30,Finland,
1979-09-30,France,
1979-09-30,United Kingdom,15.67
1979-09-30,Greece,
1979-09-30,Hong Kong SAR,
1979-09-30,Croatia,
1979-09-30,Hungary,
1979-09-30,Indonesia,
1979-09-30,Ireland,
1979-09-30,Israel,
1979-09-30,India,
1979-09-30,Iceland,
1979-09-30,Italy,
1979-09-30,Japan,
1979-09-30,Korea,
1979-09-30,Lithuania,
1979-09-30,Luxembourg,
1979-09-30,Latvia,
1979-09-30,Morocco,
1979-09-30,"Macedonia, FYR",
1979-09-30,Malta,
1979-09-30,Mexico,
1979-09-30,Malaysia,
1979-09-30,Netherlands,
1979-09-30,Norway,
1979-09-30,New Zealand,
1979-09-30,Peru,
1979-09-30,Philippines,
1979-09-30,Poland,
1979-09-30,Portugal,
1979-09-30,Romania,
1979-09-30,Serbia,
1979-09-30,Russia,
1979-09-30,Sweden,
1979-09-30,Singapore,
1979-09-30,Slovenia,
1979-09-30,Slovak Republic,
1979-09-30,Thailand,
1979-09-30,Turkey,
1979-09-30,United States,4.42
1979-09-30,Euro area,
1979-09-30,South Africa,-0.09
1979-12-31,Emerging market economies,
1979-12-31,Advanced economies,
1979-12-31,United Arab Emirates,
1979-12-31,Austria,
1979-12-31,Australia,
1979-12-31,Belgium,
1979-12-31,Bulgaria,
1979-12-31,Brazil,
1979-12-31,Canada,0.34
1979-12-31,Switzerland,3.24
1979-12-31,Chile,
1979-12-31,China,
1979-12-31,Colombia,
1979-12-31,Cyprus,
1979-12-31,Czech Republic,
1979-12-31,Germany,
1979-12-31,Denmark,
1979-12-31,Estonia,
1979-12-31,Spain,
1979-12-31,Finland,
1979-12-31,France,
1979-12-31,United Kingdom,12.94
1979-12-31,Greece,
1979-12-31,Hong Kong SAR,
1979-12-31,Croatia,
1979-12-31,Hungary,
1979-12-31,Indonesia,
1979-12-31,Ireland,
1979-12-31,Israel,
1979-12-31,India,
1979-12-31,Iceland,
1979-12-31,Italy,
1979-12-31,Japan,
1979-12-31,Korea,
1979-12-31,Lithuania,
1979-12-31,Luxembourg,
1979-12-31,Latvia,
1979-12-31,Morocco,
1979-12-31,"Macedonia, FYR",
1979-12-31,Malta,
1979-12-31,Mexico,
1979-12-31,Malaysia,
1979-12-31,Netherlands,
1979-12-31,Norway,
1979-12-31,New Zealand,
1979-12-31,Peru,
1979-12-31,Philippines,
1979-12-31,Poland,
1979-12-31,Portugal,
1979-12-31,Romania,
1979-12-31,Serbia,
1979-12-31,Russia,
1979-12-31,Sweden,
1979-12-31,Singapore,
1979-12-31,Slovenia,
1979-12-31,Slovak Republic,
1979-12-31,Thailand,
1979-12-31,Turkey,
1979-12-31,United States,3.57
1979-12-31,Euro area,
1979-12-31,South Africa,0.5
1980-03-31,Emerging market economies,
1980-03-31,Advanced economies,
1980-03-31,United Arab Emirates,
1980-03-31,Austria,
1980-03-31,Australia,
1980-03-31,Belgium,
1980-03-31,Bulgaria,
1980-03-31,Brazil,
1980-03-31,Canada,-1.58
1980-03-31,Switzerland,6.88
1980-03-31,Chile,
1980-03-31,China,
1980-03-31,Colombia,
1980-03-31,Cyprus,
1980-03-31,Czech Republic,
1980-03-31,Germany,
1980-03-31,Denmark,
1980-03-31,Estonia,
1980-03-31,Spain,
1980-03-31,Finland,
1980-03-31,France,
1980-03-31,United Kingdom,11.47
1980-03-31,Greece,
1980-03-31,Hong Kong SAR,
1980-03-31,Croatia,
1980-03-31,Hungary,
1980-03-31,Indonesia,
1980-03-31,Ireland,
1980-03-31,Israel,
1980-03-31,India,
1980-03-31,Iceland,
1980-03-31,Italy,
1980-03-31,Japan,
1980-03-31,Korea,
1980-03-31,Lithuania,
1980-03-31,Luxembourg,
1980-03-31,Latvia,
1980-03-31,Morocco,
1980-03-31,"Macedonia, FYR",
1980-03-31,Malta,
1980-03-31,Mexico,
1980-03-31,Malaysia,
1980-03-31,Netherlands,
1980-03-31,Norway,
1980-03-31,New Zealand,
1980-03-31,Peru,
1980-03-31,Philippines,
1980-03-31,Poland,
1980-03-31,Portugal,
1980-03-31,Romania,
1980-03-31,Serbia,
1980-03-31,Russia,
1980-03-31,Sweden,
1980-03-31,Singapore,
1980-03-31,Slovenia,
1980-03-31,Slovak Republic,
1980-03-31,Thailand,
1980-03-31,Turkey,
1980-03-31,United States,0.22
1980-03-31,Euro area,
1980-03-31,South Africa,2.55
1980-06-30,Emerging market economies,
1980-06-30,Advanced economies,
1980-06-30,United Arab Emirates,
1980-06-30,Austria,
1980-06-30,Australia,
1980-06-30,Belgium,
1980-06-30,Bulgaria,
1980-06-30,Brazil,
1980-06-30,Canada,0.23
1980-06-30,Switzerland,5.58
1980-06-30,Chile,
1980-06-30,China,
1980-06-30,Colombia,
1980-06-30,Cyprus,
1980-06-30,Czech Republic,
1980-06-30,Germany,
1980-06-30,Denmark,
1980-06-30,Estonia,
1980-06-30,Spain,
1980-06-30,Finland,
1980-06-30,France,
1980-06-30,United Kingdom,4.64
1980-06-30,Greece,
1980-06-30,Hong Kong SAR,
1980-06-30,Croatia,
1980-06-30,Hungary,
1980-06-30,Indonesia,
1980-06-30,Ireland,
1980-06-30,Israel,
1980-06-30,India,
1980-06-30,Iceland,
1980-06-30,Italy,
1980-06-30,Japan,
1980-06-30,Korea,
1980-06-30,Lithuania,
1980-06-30,Luxembourg,
1980-06-30,Latvia,
1980-06-30,Morocco,
1980-06-30,"Macedonia, FYR",
1980-06-30,Malta,
1980-06-30,Mexico,
1980-06-30,Malaysia,
1980-06-30,Netherlands,
1980-06-30,Norway,
1980-06-30,New Zealand,
1980-06-30,Peru,
1980-06-30,Philippines,
1980-06-30,Poland,
1980-06-30,Portugal,
1980-06-30,Romania,
1980-06-30,Serbia,
1980-06-30,Russia,
1980-06-30,Sweden,
1980-06-30,Singapore,
1980-06-30,Slovenia,
1980-06-30,Slovak Republic,
1980-06-30,Thailand,
1980-06-30,Turkey,
1980-06-30,United States,-2.35
1980-06-30,Euro area,
1980-06-30,South Africa,5.32
1980-09-30,Emerging market economies,
1980-09-30,Advanced economies,
1980-09-30,United Arab Emirates,
1980-09-30,Austria,
1980-09-30,Australia,
1980-09-30,Belgium,
1980-09-30,Bulgaria,
1980-09-30,Brazil,
1980-09-30,Canada,3.9
1980-09-30,Switzerland,3.88
1980-09-30,Chile,
1980-09-30,China,
1980-09-30,Colombia,
1980-09-30,Cyprus,
1980-09-30,Czech Republic,
1980-09-30,Germany,
1980-09-30,Denmark,
1980-09-30,Estonia,
1980-09-30,Spain,
1980-09-30,Finland,
1980-09-30,France,
1980-09-30,United Kingdom,5.08
1980-09-30,Greece,
1980-09-30,Hong Kong SAR,
1980-09-30,Croatia,
1980-09-30,Hungary,
1980-09-30,Indonesia,
1980-09-30,Ireland,
1980-09-30,Israel,
1980-09-30,India,
1980-09-30,Iceland,
1980-09-30,Italy,
1980-09-30,Japan,
1980-09-30,Korea,
1980-09-30,Lithuania,
1980-09-30,Luxembourg,
1980-09-30,Latvia,
1980-09-30,Morocco,
1980-09-30,"Macedonia, FYR",
1980-09-30,Malta,
1980-09-30,Mexico,
1980-09-30,Malaysia,
1980-09-30,Netherlands,
1980-09-30,Norway,
1980-09-30,New Zealand,
1980-09-30,Peru,
1980-09-30,Philippines,
1980-09-30,Poland,
1980-09-30,Portugal,
1980-09-30,Romania,
1980-09-30,Serbia,
1980-09-30,Russia,
1980-09-30,Sweden,
1980-09-30,Singapore,
1980-09-30,Slovenia,
1980-09-30,Slovak Republic,
1980-09-30,Thailand,
1980-09-30,Turkey,
1980-09-30,United States,-2.2
1980-09-30,Euro area,
1980-09-30,South Africa,12.21
1980-12-31,Emerging market economies,
1980-12-31,Advanced economies,
1980-12-31,United Arab Emirates,
1980-12-31,Austria,
1980-12-31,Australia,
1980-12-31,Belgium,
1980-12-31,Bulgaria,
1980-12-31,Brazil,
1980-12-31,Canada,5.32
1980-12-31,Switzerland,2.43
1980-12-31,Chile,
1980-12-31,China,
1980-12-31,Colombia,
1980-12-31,Cyprus,
1980-12-31,Czech Republic,
1980-12-31,Germany,
1980-12-31,Denmark,
1980-12-31,Estonia,
1980-12-31,Spain,
1980-12-31,Finland,
1980-12-31,France,
1980-12-31,United Kingdom,0.19
1980-12-31,Greece,
1980-12-31,Hong Kong SAR,20
1980-12-31,Croatia,
1980-12-31,Hungary,
1980-12-31,Indonesia,
1980-12-31,Ireland,
1980-12-31,Israel,
1980-12-31,India,
1980-12-31,Iceland,
1980-12-31,Italy,
1980-12-31,Japan,
1980-12-31,Korea,
1980-12-31,Lithuania,
1980-12-31,Luxembourg,
1980-12-31,Latvia,
1980-12-31,Morocco,
1980-12-31,"Macedonia, FYR",
1980-12-31,Malta,
1980-12-31,Mexico,
1980-12-31,Malaysia,
1980-12-31,Netherlands,
1980-12-31,Norway,
1980-12-31,New Zealand,-3.26
1980-12-31,Peru,
1980-12-31,Philippines,
1980-12-31,Poland,
1980-12-31,Portugal,
1980-12-31,Romania,
1980-12-31,Serbia,
1980-12-31,Russia,
1980-12-31,Sweden,
1980-12-31,Singapore,
1980-12-31,Slovenia,
1980-12-31,Slovak Republic,
1980-12-31,Thailand,
1980-12-31,Turkey,
1980-12-31,United States,-3.28
1980-12-31,Euro area,
1980-12-31,South Africa,15.12
1981-03-31,Emerging market economies,
1981-03-31,Advanced economies,
1981-03-31,United Arab Emirates,
1981-03-31,Austria,
1981-03-31,Australia,
1981-03-31,Belgium,
1981-03-31,Bulgaria,
1981-03-31,Brazil,
1981-03-31,Canada,6.47
1981-03-31,Switzerland,0.83
1981-03-31,Chile,
1981-03-31,China,
1981-03-31,Colombia,
1981-03-31,Cyprus,
1981-03-31,Czech Republic,
1981-03-31,Germany,
1981-03-31,Denmark,
1981-03-31,Estonia,
1981-03-31,Spain,
1981-03-31,Finland,
1981-03-31,France,
1981-03-31,United Kingdom,-3.54
1981-03-31,Greece,
1981-03-31,Hong Kong SAR,18.07
1981-03-31,Croatia,
1981-03-31,Hungary,
1981-03-31,Indonesia,
1981-03-31,Ireland,
1981-03-31,Israel,
1981-03-31,India,
1981-03-31,Iceland,
1981-03-31,Italy,
1981-03-31,Japan,
1981-03-31,Korea,
1981-03-31,Lithuania,
1981-03-31,Luxembourg,
1981-03-31,Latvia,
1981-03-31,Morocco,
1981-03-31,"Macedonia, FYR",
1981-03-31,Malta,
1981-03-31,Mexico,
1981-03-31,Malaysia,
1981-03-31,Netherlands,
1981-03-31,Norway,
1981-03-31,New Zealand,-0.66
1981-03-31,Peru,
1981-03-31,Philippines,
1981-03-31,Poland,
1981-03-31,Portugal,
1981-03-31,Romania,
1981-03-31,Serbia,
1981-03-31,Russia,
1981-03-31,Sweden,
1981-03-31,Singapore,
1981-03-31,Slovenia,
1981-03-31,Slovak Republic,
1981-03-31,Thailand,
1981-03-31,Turkey,
1981-03-31,United States,-2.35
1981-03-31,Euro area,1.53
1981-03-31,South Africa,19.34
1981-06-30,Emerging market economies,
1981-06-30,Advanced economies,
1981-06-30,United Arab Emirates,
1981-06-30,Austria,
1981-06-30,Australia,
1981-06-30,Belgium,
1981-06-30,Bulgaria,
1981-06-30,Brazil,
1981-06-30,Canada,2.91
1981-06-30,Switzerland,5.27
1981-06-30,Chile,
1981-06-30,China,
1981-06-30,Colombia,
1981-06-30,Cyprus,
1981-06-30,Czech Republic,
1981-06-30,Germany,
1981-06-30,Denmark,
1981-06-30,Estonia,
1981-06-30,Spain,
1981-06-30,Finland,
1981-06-30,France,
1981-06-30,United Kingdom,-3.85
1981-06-30,Greece,
1981-06-30,Hong Kong SAR,16.44
1981-06-30,Croatia,
1981-06-30,Hungary,
1981-06-30,Indonesia,
1981-06-30,Ireland,
1981-06-30,Israel,
1981-06-30,India,
1981-06-30,Iceland,
1981-06-30,Italy,
1981-06-30,Japan,
1981-06-30,Korea,
1981-06-30,Lithuania,
1981-06-30,Luxembourg,
1981-06-30,Latvia,
1981-06-30,Morocco,
1981-06-30,"Macedonia, FYR",
1981-06-30,Malta,
1981-06-30,Mexico,
1981-06-30,Malaysia,
1981-06-30,Netherlands,
1981-06-30,Norway,
1981-06-30,New Zealand,4.72
1981-06-30,Peru,
1981-06-30,Philippines,
1981-06-30,Poland,
1981-06-30,Portugal,
1981-06-30,Romania,
1981-06-30,Serbia,
1981-06-30,Russia,
1981-06-30,Sweden,
1981-06-30,Singapore,
1981-06-30,Slovenia,
1981-06-30,Slovak Republic,
1981-06-30,Thailand,
1981-06-30,Turkey,
1981-06-30,United States,-1.45
1981-06-30,Euro area,3.49
1981-06-30,South Africa,22.54
1981-09-30,Emerging market economies,
1981-09-30,Advanced economies,
1981-09-30,United Arab Emirates,
1981-09-30,Austria,
1981-09-30,Australia,
1981-09-30,Belgium,
1981-09-30,Bulgaria,
1981-09-30,Brazil,
1981-09-30,Canada,1.21
1981-09-30,Switzerland,2.63
1981-09-30,Chile,
1981-09-30,China,
1981-09-30,Colombia,
1981-09-30,Cyprus,
1981-09-30,Czech Republic,
1981-09-30,Germany,
1981-09-30,Denmark,
1981-09-30,Estonia,
1981-09-30,Spain,
1981-09-30,Finland,
1981-09-30,France,
1981-09-30,United Kingdom,-5.94
1981-09-30,Greece,
1981-09-30,Hong Kong SAR,6.4
1981-09-30,Croatia,
1981-09-30,Hungary,
1981-09-30,Indonesia,
1981-09-30,Ireland,
1981-09-30,Israel,
1981-09-30,India,
1981-09-30,Iceland,
1981-09-30,Italy,
1981-09-30,Japan,
1981-09-30,Korea,
1981-09-30,Lithuania,
1981-09-30,Luxembourg,
1981-09-30,Latvia,
1981-09-30,Morocco,
1981-09-30,"Macedonia, FYR",
1981-09-30,Malta,
1981-09-30,Mexico,
1981-09-30,Malaysia,
1981-09-30,Netherlands,
1981-09-30,Norway,
1981-09-30,New Zealand,8.71
1981-09-30,Peru,
1981-09-30,Philippines,
1981-09-30,Poland,
1981-09-30,Portugal,
1981-09-30,Romania,
1981-09-30,Serbia,
1981-09-30,Russia,
1981-09-30,Sweden,
1981-09-30,Singapore,
1981-09-30,Slovenia,
1981-09-30,Slovak Republic,
1981-09-30,Thailand,
1981-09-30,Turkey,
1981-09-30,United States,-4.05
1981-09-30,Euro area,2.82
1981-09-30,South Africa,20.08
1981-12-31,Emerging market economies,
1981-12-31,Advanced economies,
1981-12-31,United Arab Emirates,
1981-12-31,Austria,
1981-12-31,Australia,
1981-12-31,Belgium,
1981-12-31,Bulgaria,
1981-12-31,Brazil,
1981-12-31,Canada,-3.16
1981-12-31,Switzerland,2.57
1981-12-31,Chile,
1981-12-31,China,
1981-12-31,Colombia,
1981-12-31,Cyprus,
1981-12-31,Czech Republic,
1981-12-31,Germany,
1981-12-31,Denmark,
1981-12-31,Estonia,
1981-12-31,Spain,
1981-12-31,Finland,
1981-12-31,France,
1981-12-31,United Kingdom,-8.21
1981-12-31,Greece,
1981-12-31,Hong Kong SAR,-6.17
1981-12-31,Croatia,
1981-12-31,Hungary,
1981-12-31,Indonesia,
1981-12-31,Ireland,
1981-12-31,Israel,
1981-12-31,India,
1981-12-31,Iceland,
1981-12-31,Italy,
1981-12-31,Japan,
1981-12-31,Korea,
1981-12-31,Lithuania,
1981-12-31,Luxembourg,
1981-12-31,Latvia,
1981-12-31,Morocco,
1981-12-31,"Macedonia, FYR",
1981-12-31,Malta,
1981-12-31,Mexico,
1981-12-31,Malaysia,
1981-12-31,Netherlands,
1981-12-31,Norway,
1981-12-31,New Zealand,13.71
1981-12-31,Peru,
1981-12-31,Philippines,
1981-12-31,Poland,
1981-12-31,Portugal,
1981-12-31,Romania,
1981-12-31,Serbia,
1981-12-31,Russia,
1981-12-31,Sweden,
1981-12-31,Singapore,
1981-12-31,Slovenia,
1981-12-31,Slovak Republic,
1981-12-31,Thailand,
1981-12-31,Turkey,
1981-12-31,United States,-3.98
1981-12-31,Euro area,-0.34
1981-12-31,South Africa,17.75
1982-03-31,Emerging market economies,
1982-03-31,Advanced economies,
1982-03-31,United Arab Emirates,
1982-03-31,Austria,
1982-03-31,Australia,
1982-03-31,Belgium,
1982-03-31,Bulgaria,
1982-03-31,Brazil,
1982-03-31,Canada,-9.73
1982-03-31,Switzerland,2.51
1982-03-31,Chile,
1982-03-31,China,
1982-03-31,Colombia,
1982-03-31,Cyprus,
1982-03-31,Czech Republic,
1982-03-31,Germany,
1982-03-31,Denmark,
1982-03-31,Estonia,
1982-03-31,Spain,
1982-03-31,Finland,
1982-03-31,France,
1982-03-31,United Kingdom,-9.22
1982-03-31,Greece,
1982-03-31,Hong Kong SAR,-17.98
1982-03-31,Croatia,
1982-03-31,Hungary,
1982-03-31,Indonesia,
1982-03-31,Ireland,
1982-03-31,Israel,
1982-03-31,India,
1982-03-31,Iceland,
1982-03-31,Italy,
1982-03-31,Japan,
1982-03-31,Korea,
1982-03-31,Lithuania,
1982-03-31,Luxembourg,
1982-03-31,Latvia,
1982-03-31,Morocco,
1982-03-31,"Macedonia, FYR",
1982-03-31,Malta,
1982-03-31,Mexico,
1982-03-31,Malaysia,
1982-03-31,Netherlands,
1982-03-31,Norway,
1982-03-31,New Zealand,18.41
1982-03-31,Peru,
1982-03-31,Philippines,
1982-03-31,Poland,
1982-03-31,Portugal,
1982-03-31,Romania,
1982-03-31,Serbia,
1982-03-31,Russia,
1982-03-31,Sweden,
1982-03-31,Singapore,
1982-03-31,Slovenia,
1982-03-31,Slovak Republic,
1982-03-31,Thailand,
1982-03-31,Turkey,
1982-03-31,United States,-3.5
1982-03-31,Euro area,-4.64
1982-03-31,South Africa,12.94
1982-06-30,Emerging market economies,
1982-06-30,Advanced economies,
1982-06-30,United Arab Emirates,
1982-06-30,Austria,
1982-06-30,Australia,
1982-06-30,Belgium,
1982-06-30,Bulgaria,
1982-06-30,Brazil,
1982-06-30,Canada,-14.29
1982-06-30,Switzerland,-1.73
1982-06-30,Chile,
1982-06-30,China,
1982-06-30,Colombia,
1982-06-30,Cyprus,
1982-06-30,Czech Republic,
1982-06-30,Germany,
1982-06-30,Denmark,
1982-06-30,Estonia,
1982-06-30,Spain,
1982-06-30,Finland,
1982-06-30,France,
1982-06-30,United Kingdom,-6.62
1982-06-30,Greece,
1982-06-30,Hong Kong SAR,-20.31
1982-06-30,Croatia,
1982-06-30,Hungary,
1982-06-30,Indonesia,
1982-06-30,Ireland,
1982-06-30,Israel,
1982-06-30,India,
1982-06-30,Iceland,
1982-06-30,Italy,
1982-06-30,Japan,
1982-06-30,Korea,
1982-06-30,Lithuania,
1982-06-30,Luxembourg,
1982-06-30,Latvia,
1982-06-30,Morocco,
1982-06-30,"Macedonia, FYR",
1982-06-30,Malta,
1982-06-30,Mexico,
1982-06-30,Malaysia,
1982-06-30,Netherlands,
1982-06-30,Norway,
1982-06-30,New Zealand,17.01
1982-06-30,Peru,
1982-06-30,Philippines,
1982-06-30,Poland,
1982-06-30,Portugal,
1982-06-30,Romania,
1982-06-30,Serbia,
1982-06-30,Russia,
1982-06-30,Sweden,
1982-06-30,Singapore,
1982-06-30,Slovenia,
1982-06-30,Slovak Republic,
1982-06-30,Thailand,
1982-06-30,Turkey,
1982-06-30,United States,-3.97
1982-06-30,Euro area,-7.23
1982-06-30,South Africa,5.68
1982-09-30,Emerging market economies,
1982-09-30,Advanced economies,
1982-09-30,United Arab Emirates,
1982-09-30,Austria,
1982-09-30,Australia,
1982-09-30,Belgium,
1982-09-30,Bulgaria,
1982-09-30,Brazil,
1982-09-30,Canada,-17.31
1982-09-30,Switzerland,-1.47
1982-09-30,Chile,
1982-09-30,China,
1982-09-30,Colombia,
1982-09-30,Cyprus,
1982-09-30,Czech Republic,
1982-09-30,Germany,
1982-09-30,Denmark,
1982-09-30,Estonia,
1982-09-30,Spain,
1982-09-30,Finland,
1982-09-30,France,
1982-09-30,United Kingdom,-4.66
1982-09-30,Greece,
1982-09-30,Hong Kong SAR,-23.83
1982-09-30,Croatia,
1982-09-30,Hungary,
1982-09-30,Indonesia,
1982-09-30,Ireland,
1982-09-30,Israel,
1982-09-30,India,
1982-09-30,Iceland,
1982-09-30,Italy,
1982-09-30,Japan,
1982-09-30,Korea,
1982-09-30,Lithuania,
1982-09-30,Luxembourg,
1982-09-30,Latvia,
1982-09-30,Morocco,
1982-09-30,"Macedonia, FYR",
1982-09-30,Malta,
1982-09-30,Mexico,
1982-09-30,Malaysia,
1982-09-30,Netherlands,
1982-09-30,Norway,
1982-09-30,New Zealand,11.58
1982-09-30,Peru,
1982-09-30,Philippines,
1982-09-30,Poland,
1982-09-30,Portugal,
1982-09-30,Romania,
1982-09-30,Serbia,
1982-09-30,Russia,
1982-09-30,Sweden,
1982-09-30,Singapore,
1982-09-30,Slovenia,
1982-09-30,Slovak Republic,
1982-09-30,Thailand,
1982-09-30,Turkey,
1982-09-30,United States,-3.78
1982-09-30,Euro area,-7.75
1982-09-30,South Africa,3.01
1982-12-31,Emerging market economies,
1982-12-31,Advanced economies,
1982-12-31,United Arab Emirates,
1982-12-31,Austria,
1982-12-31,Australia,
1982-12-31,Belgium,
1982-12-31,Bulgaria,
1982-12-31,Brazil,
1982-12-31,Canada,-15.98
1982-12-31,Switzerland,-1.83
1982-12-31,Chile,
1982-12-31,China,
1982-12-31,Colombia,
1982-12-31,Cyprus,
1982-12-31,Czech Republic,
1982-12-31,Germany,
1982-12-31,Denmark,
1982-12-31,Estonia,
1982-12-31,Spain,
1982-12-31,Finland,
1982-12-31,France,
1982-12-31,United Kingdom,-0.83
1982-12-31,Greece,
1982-12-31,Hong Kong SAR,-26.24
1982-12-31,Croatia,
1982-12-31,Hungary,
1982-12-31,Indonesia,
1982-12-31,Ireland,
1982-12-31,Israel,
1982-12-31,India,
1982-12-31,Iceland,
1982-12-31,Italy,
1982-12-31,Japan,
1982-12-31,Korea,
1982-12-31,Lithuania,
1982-12-31,Luxembourg,
1982-12-31,Latvia,
1982-12-31,Morocco,
1982-12-31,"Macedonia, FYR",
1982-12-31,Malta,
1982-12-31,Mexico,
1982-12-31,Malaysia,
1982-12-31,Netherlands,
1982-12-31,Norway,
1982-12-31,New Zealand,6.67
1982-12-31,Peru,
1982-12-31,Philippines,
1982-12-31,Poland,
1982-12-31,Portugal,
1982-12-31,Romania,
1982-12-31,Serbia,
1982-12-31,Russia,
1982-12-31,Sweden,
1982-12-31,Singapore,
1982-12-31,Slovenia,
1982-12-31,Slovak Republic,
1982-12-31,Thailand,
1982-12-31,Turkey,
1982-12-31,United States,-2.99
1982-12-31,Euro area,-6.49
1982-12-31,South Africa,-0.17
1983-03-31,Emerging market economies,
1983-03-31,Advanced economies,
1983-03-31,United Arab Emirates,
1983-03-31,Austria,
1983-03-31,Australia,
1983-03-31,Belgium,
1983-03-31,Bulgaria,
1983-03-31,Brazil,
1983-03-31,Canada,-4.74
