date,country,price
1976-12-31,Canada,9.61
1976-12-31,Switzerland,0.18
1976-12-31,Chile,
1976-12-31,China,
1976-12-31,Colombia,
1976-12-31,Cyprus,
1976-12-31,Czech Republic,
1976-12-31,Germany,
1976-12-31,Denmark,
1976-12-31,Estonia,
1976-12-31,Spain,
1976-12-31,Finland,
1976-12-31,France,
1976-12-31,United Kingdom,9.28
1976-12-31,Greece,
1976-12-31,Hong Kong SAR,
1976-12-31,Croatia,
1976-12-31,Hungary,
1976-12-31,Indonesia,
1976-12-31,Ireland,
1976-12-31,Israel,
1976-12-31,India,
1976-12-31,Iceland,
1976-12-31,Italy,
1976-12-31,Japan,
1976-12-31,Korea,
1976-12-31,Lithuania,
1976-12-31,Luxembourg,
1976-12-31,Latvia,
1976-12-31,Morocco,
1976-12-31,"Macedonia, FYR",
1976-12-31,Malta,
1976-12-31,Mexico,
1976-12-31,Malaysia,
1976-12-31,Netherlands,
1976-12-31,Norway,
1976-12-31,New Zealand,
1976-12-31,Peru,
1976-12-31,Philippines,
1976-12-31,Poland,
1976-12-31,Portugal,
1976-12-31,Romania,
1976-12-31,Serbia,
1976-12-31,Russia,
1976-12-31,Sweden,
1976-12-31,Singapore,
1976-12-31,Slovenia,
1976-12-31,Slovak Republic,
1976-12-31,Thailand,
1976-12-31,Turkey,
1976-12-31,United States,13.63
1976-12-31,Euro area,
1976-12-31,South Africa,3.82
1977-03-31,Emerging market economies,
1977-03-31,Advanced economies,
1977-03-31,United Arab Emirates,
1977-03-31,Austria,
1977-03-31,Australia,
1977-03-31,Belgium,
1977-03-31,Bulgaria,
1977-03-31,Brazil,
1977-03-31,Canada,6.04
1977-03-31,Switzerland,2.43
1977-03-31,Chile,
1977-03-31,China,
1977-03-31,Colombia,
1977-03-31,Cyprus,
1977-03-31,Czech Republic,
1977-03-31,Germany,
1977-03-31,Denmark,
1977-03-31,Estonia,
1977-03-31,Spain,
1977-03-31,Finland,
1977-03-31,France,
1977-03-31,United Kingdom,7.07
1977-03-31,Greece,
1977-03-31,Hong Kong SAR,
1977-03-31,Croatia,
1977-03-31,Hungary,
1977-03-31,Indonesia,
1977-03-31,Ireland,
1977-03-31,Israel,
1977-03-31,India,
1977-03-31,Iceland,
1977-03-31,Italy,
1977-03-31,Japan,
1977-03-31,Korea,
1977-03-31,Lithuania,
1977-03-31,Luxembourg,
1977-03-31,Latvia,
1977-03-31,Morocco,
1977-03-31,"Macedonia, FYR",
1977-03-31,Malta,
1977-03-31,Mexico,
1977-03-31,Malaysia,
1977-03-31,Netherlands,
1977-03-31,Norway,
1977-03-31,New Zealand,
1977-03-31,Peru,
1977-03-31,Philippines,
1977-03-31,Poland,
1977-03-31,Portugal,
1977-03-31,Romania,
1977-03-31,Serbia,
1977-03-31,Russia,
1977-03-31,Sweden,
1977-03-31,Singapore,
1977-03-31,Slovenia,
1977-03-31,Slovak Republic,
1977-03-31,Thailand,
1977-03-31,Turkey,
1977-03-31,United States,13.15
1977-03-31,Euro area,
1977-03-31,South Africa,2.25
1977-06-30,Emerging market economies,
1977-06-30,Advanced economies,
1977-06-30,United Arab Emirates,
1977-06-30,Austria,
1977-06-30,Australia,
1977-06-30,Belgium,
1977-06-30,Bulgaria,
1977-06-30,Brazil,
1977-06-30,Canada,5.23
1977-06-30,Switzerland,2.85
1977-06-30,Chile,
1977-06-30,China,
1977-06-30,Colombia,
1977-06-30,Cyprus,
1977-06-30,Czech Republic,
1977-06-30,Germany,
1977-06-30,Denmark,
1977-06-30,Estonia,
1977-06-30,Spain,
1977-06-30,Finland,
1977-06-30,France,
1977-06-30,United Kingdom,5.88
1977-06-30,Greece,
1977-06-30,Hong Kong SAR,
1977-06-30,Croatia,
1977-06-30,Hungary,
1977-06-30,Indonesia,
1977-06-30,Ireland,
1977-06-30,Israel,
1977-06-30,India,
1977-06-30,Iceland,
1977-06-30,Italy,
1977-06-30,Japan,
1977-06-30,Korea,
1977-06-30,Lithuania,
1977-06-30,Luxembourg,
1977-06-30,Latvia,
1977-06-30,Morocco,
1977-06-30,"Macedonia, FYR",
1977-06-30,Malta,
1977-06-30,Mexico,
1977-06-30,Malaysia,
1977-06-30,Netherlands,
1977-06-30,Norway,
1977-06-30,New Zealand,
1977-06-30,Peru,
1977-06-30,Philippines,
1977-06-30,Poland,
1977-06-30,Portugal,
1977-06-30,Romania,
1977-06-30,Serbia,
1977-06-30,Russia,
1977-06-30,Sweden,
1977-06-30,Singapore,
1977-06-30,Slovenia,
1977-06-30,Slovak Republic,
1977-06-30,Thailand,
1977-06-30,Turkey,
1977-06-30,United States,17.33
1977-06-30,Euro area,
1977-06-30,South Africa,1.46
1977-09-30,Emerging market economies,
1977-09-30,Advanced economies,
1977-09-30,United Arab Emirates,
1977-09-30,Austria,
1977-09-30,Australia,
1977-09-30,Belgium,
1977-09-30,Bulgaria,
1977-09-30,Brazil,
1977-09-30,Canada,4.66
1977-09-30,Switzerland,6.19
1977-09-30,Chile,
1977-09-30,China,
1977-09-30,Colombia,
1977-09-30,Cyprus,
1977-09-30,Czech Republic,
1977-09-30,Germany,
1977-09-30,Denmark,
1977-09-30,Estonia,
1977-09-30,Spain,
1977-09-30,Finland,
1977-09-30,France,
1977-09-30,United Kingdom,6.73
1977-09-30,Greece,
1977-09-30,Hong Kong SAR,
1977-09-30,Croatia,
1977-09-30,Hungary,
1977-09-30,Indonesia,
1977-09-30,Ireland,
1977-09-30,Israel,
1977-09-30,India,
1977-09-30,Iceland,
1977-09-30,Italy,
1977-09-30,Japan,
1977-09-30,Korea,
1977-09-30,Lithuania,
1977-09-30,Luxembourg,
1977-09-30,Latvia,
1977-09-30,Morocco,
1977-09-30,"Macedonia, FYR",
1977-09-30,Malta,
1977-09-30,Mexico,
1977-09-30,Malaysia,
1977-09-30,Netherlands,
1977-09-30,Norway,
1977-09-30,New Zealand,
1977-09-30,Peru,
1977-09-30,Philippines,
1977-09-30,Poland,
1977-09-30,Portugal,
1977-09-30,Romania,
1977-09-30,Serbia,
1977-09-30,Russia,
1977-09-30,Sweden,
1977-09-30,Singapore,
1977-09-30,Slovenia,
1977-09-30,Slovak Republic,
1977-09-30,Thailand,
1977-09-30,Turkey,
1977-09-30,United States,16.83
1977-09-30,Euro area,
1977-09-30,South Africa,1.46
1977-12-31,Emerging market economies,
1977-12-31,Advanced economies,
1977-12-31,United Arab Emirates,
1977-12-31,Austria,
1977-12-31,Australia,
1977-12-31,Belgium,
1977-12-31,Bulgaria,
1977-12-31,Brazil,
1977-12-31,Canada,3.77
1977-12-31,Switzerland,2.71
1977-12-31,Chile,
1977-12-31,China,
1977-12-31,Colombia,
1977-12-31,Cyprus,
1977-12-31,Czech Republic,
1977-12-31,Germany,
1977-12-31,Denmark,
1977-12-31,Estonia,
1977-12-31,Spain,
1977-12-31,Finland,
1977-12-31,France,
1977-12-31,United Kingdom,8.49
1977-12-31,Greece,
1977-12-31,Hong Kong SAR,
1977-12-31,Croatia,
1977-12-31,Hungary,
1977-12-31,Indonesia,
1977-12-31,Ireland,
1977-12-31,Israel,
1977-12-31,India,
1977-12-31,Iceland,
1977-12-31,Italy,
1977-12-31,Japan,
1977-12-31,Korea,
1977-12-31,Lithuania,
1977-12-31,Luxembourg,
1977-12-31,Latvia,
1977-12-31,Morocco,
1977-12-31,"Macedonia, FYR",
1977-12-31,Malta,
1977-12-31,Mexico,
1977-12-31,Malaysia,
1977-12-31,Netherlands,
1977-12-31,Norway,
1977-12-31,New Zealand,
1977-12-31,Peru,
1977-12-31,Philippines,
1977-12-31,Poland,
1977-12-31,Portugal,
1977-12-31,Romania,
1977-12-31,Serbia,
1977-12-31,Russia,
1977-12-31,Sweden,
1977-12-31,Singapore,
1977-12-31,Slovenia,
1977-12-31,Slovak Republic,
1977-12-31,Thailand,
1977-12-31,Turkey,
1977-12-31,United States,16.21
1977-12-31,Euro area,
1977-12-31,South Africa,2.57
1978-03-31,Emerging market economies,
1978-03-31,Advanced economies,
1978-03-31,United Arab Emirates,
1978-03-31,Austria,
1978-03-31,Australia,
1978-03-31,Belgium,
1978-03-31,Bulgaria,
1978-03-31,Brazil,
1978-03-31,Canada,2.49
1978-03-31,Switzerland,1.66
1978-03-31,Chile,
1978-03-31,China,
1978-03-31,Colombia,
1978-03-31,Cyprus,
1978-03-31,Czech Republic,
1978-03-31,Germany,
1978-03-31,Denmark,
1978-03-31,Estonia,
1978-03-31,Spain,
1978-03-31,Finland,
1978-03-31,France,
1978-03-31,United Kingdom,10.38
1978-03-31,Greece,
1978-03-31,Hong Kong SAR,
1978-03-31,Croatia,
1978-03-31,Hungary,
1978-03-31,Indonesia,
1978-03-31,Ireland,
1978-03-31,Israel,
1978-03-31,India,
1978-03-31,Iceland,
1978-03-31,Italy,
1978-03-31,Japan,
1978-03-31,Korea,
1978-03-31,Lithuania,
1978-03-31,Luxembourg,
1978-03-31,Latvia,
1978-03-31,Morocco,
1978-03-31,"Macedonia, FYR",
1978-03-31,Malta,
1978-03-31,Mexico,
1978-03-31,Malaysia,
1978-03-31,Netherlands,
1978-03-31,Norway,
1978-03-31,New Zealand,
1978-03-31,Peru,
1978-03-31,Philippines,
1978-03-31,Poland,
1978-03-31,Portugal,
1978-03-31,Romania,
1978-03-31,Serbia,
1978-03-31,Russia,
1978-03-31,Sweden,
1978-03-31,Singapore,
1978-03-31,Slovenia,
1978-03-31,Slovak Republic,
1978-03-31,Thailand,
1978-03-31,Turkey,
1978-03-31,United States,15.88
1978-03-31,Euro area,
1978-03-31,South Africa,3.29
1978-06-30,Emerging market economies,
1978-06-30,Advanced economies,
1978-06-30,United Arab Emirates,
1978-06-30,Austria,
1978-06-30,Australia,
1978-06-30,Belgium,
1978-06-30,Bulgaria,
1978-06-30,Brazil,
1978-06-30,Canada,5.11
1978-06-30,Switzerland,3.23
1978-06-30,Chile,
1978-06-30,China,
1978-06-30,Colombia,
1978-06-30,Cyprus,
1978-06-30,Czech Republic,
1978-06-30,Germany,
1978-06-30,Denmark,
1978-06-30,Estonia,
1978-06-30,Spain,
1978-06-30,Finland,
1978-06-30,France,
1978-06-30,United Kingdom,13.89
1978-06-30,Greece,
1978-06-30,Hong Kong SAR,
1978-06-30,Croatia,
1978-06-30,Hungary,
1978-06-30,Indonesia,
1978-06-30,Ireland,
1978-06-30,Israel,
1978-06-30,India,
1978-06-30,Iceland,
1978-06-30,Italy,
1978-06-30,Japan,
1978-06-30,Korea,
1978-06-30,Lithuania,
1978-06-30,Luxembourg,
1978-06-30,Latvia,
1978-06-30,Morocco,
1978-06-30,"Macedonia, FYR",
1978-06-30,Malta,
1978-06-30,Mexico,
1978-06-30,Malaysia,
1978-06-30,Netherlands,
1978-06-30,Norway,
1978-06-30,New Zealand,
1978-06-30,Peru,
1978-06-30,Philippines,
1978-06-30,Poland,
1978-06-30,Portugal,
1978-06-30,Romania,
1978-06-30,Serbia,
1978-06-30,Russia,
1978-06-30,Sweden,
1978-06-30,Singapore,
1978-06-30,Slovenia,
1978-06-30,Slovak Republic,
1978-06-30,Thailand,
1978-06-30,Turkey,
1978-06-30,United States,14.94
1978-06-30,Euro area,
1978-06-30,South Africa,2.17
1978-09-30,Emerging market economies,
1978-09-30,Advanced economies,
1978-09-30,United Arab Emirates,
1978-09-30,Austria,
1978-09-30,Australia,
1978-09-30,Belgium,
1978-09-30,Bulgaria,
1978-09-30,Brazil,
1978-09-30,Canada,5.31
1978-09-30,Switzerland,2.82
1978-09-30,Chile,
1978-09-30,China,
1978-09-30,Colombia,
1978-09-30,Cyprus,
1978-09-30,Czech Republic,
1978-09-30,Germany,
1978-09-30,Denmark,
1978-09-30,Estonia,
1978-09-30,Spain,
1978-09-30,Finland,
1978-09-30,France,
1978-09-30,United Kingdom,18.02
1978-09-30,Greece,
1978-09-30,Hong Kong SAR,
1978-09-30,Croatia,
1978-09-30,Hungary,
1978-09-30,Indonesia,
1978-09-30,Ireland,
1978-09-30,Israel,
1978-09-30,India,
1978-09-30,Iceland,
1978-09-30,Italy,
1978-09-30,Japan,
1978-09-30,Korea,
1978-09-30,Lithuania,
1978-09-30,Luxembourg,
1978-09-30,Latvia,
1978-09-30,Morocco,
1978-09-30,"Macedonia, FYR",
1978-09-30,Malta,
1978-09-30,Mexico,
1978-09-30,Malaysia,
1978-09-30,Netherlands,
1978-09-30,Norway,
1978-09-30,New Zealand,
1978-09-30,Peru,
1978-09-30,Philippines,
1978-09-30,Poland,
1978-09-30,Portugal,
1978-09-30,Romania,
1978-09-30,Serbia,
1978-09-30,Russia,
1978-09-30,Sweden,
1978-09-30,Singapore,
1978-09-30,Slovenia,
1978-09-30,Slovak Republic,
1978-09-30,Thailand,
1978-09-30,Turkey,
1978-09-30,United States,15.13
1978-09-30,Euro area,
1978-09-30,South Africa,4.33
1978-12-31,Emerging market economies,
1978-12-31,Advanced economies,
1978-12-31,United Arab Emirates,
1978-12-31,Austria,
1978-12-31,Australia,
1978-12-31,Belgium,
1978-12-31,Bulgaria,
1978-12-31,Brazil,
1978-12-31,Canada,7.24
1978-12-31,Switzerland,6.3
1978-12-31,Chile,
1978-12-31,China,
1978-12-31,Colombia,
1978-12-31,Cyprus,
1978-12-31,Czech Republic,
1978-12-31,Germany,
1978-12-31,Denmark,
1978-12-31,Estonia,
1978-12-31,Spain,
1978-12-31,Finland,
1978-12-31,France,
1978-12-31,United Kingdom,22.61
1978-12-31,Greece,
1978-12-31,Hong Kong SAR,
1978-12-31,Croatia,
1978-12-31,Hungary,
1978-12-31,Indonesia,
1978-12-31,Ireland,
1978-12-31,Israel,
1978-12-31,India,
1978-12-31,Iceland,
1978-12-31,Italy,
1978-12-31,Japan,
1978-12-31,Korea,
1978-12-31,Lithuania,
1978-12-31,Luxembourg,
1978-12-31,Latvia,
1978-12-31,Morocco,
1978-12-31,"Macedonia, FYR",
1978-12-31,Malta,
1978-12-31,Mexico,
1978-12-31,Malaysia,
1978-12-31,Netherlands,
1978-12-31,Norway,
1978-12-31,New Zealand,
1978-12-31,Peru,
1978-12-31,Philippines,
1978-12-31,Poland,
1978-12-31,Portugal,
1978-12-31,Romania,
1978-12-31,Serbia,
1978-12-31,Russia,
1978-12-31,Sweden,
1978-12-31,Singapore,
1978-12-31,Slovenia,
1978-12-31,Slovak Republic,
1978-12-31,Thailand,
1978-12-31,Turkey,
1978-12-31,United States,15.33
1978-12-31,Euro area,
1978-12-31,South Africa,7.17
1979-03-31,Emerging market economies,
1979-03-31,Advanced economies,
1979-03-31,United Arab Emirates,
1979-03-31,Austria,
1979-03-31,Australia,
1979-03-31,Belgium,
1979-03-31,Bulgaria,
1979-03-31,Brazil,
1979-03-31,Canada,11.26
1979-03-31,Switzerland,8.84
1979-03-31,Chile,
1979-03-31,China,
1979-03-31,Colombia,
1979-03-31,Cyprus,
1979-03-31,Czech Republic,
1979-03-31,Germany,
1979-03-31,Denmark,
1979-03-31,Estonia,
1979-03-31,Spain,
1979-03-31,Finland,
1979-03-31,France,
1979-03-31,United Kingdom,26.5
1979-03-31,Greece,
1979-03-31,Hong Kong SAR,
1979-03-31,Croatia,
1979-03-31,Hungary,
1979-03-31,Indonesia,
1979-03-31,Ireland,
1979-03-31,Israel,
1979-03-31,India,
1979-03-31,Iceland,
1979-03-31,Italy,
1979-03-31,Japan,
1979-03-31,Korea,
1979-03-31,Lithuania,
1979-03-31,Luxembourg,
1979-03-31,Latvia,
1979-03-31,Morocco,
1979-03-31,"Macedonia, FYR",
1979-03-31,Malta,
1979-03-31,Mexico,
1979-03-31,Malaysia,
1979-03-31,Netherlands,
1979-03-31,Norway,
1979-03-31,New Zealand,
1979-03-31,Peru,
1979-03-31,Philippines,
1979-03-31,Poland,
1979-03-31,Portugal,
1979-03-31,Romania,
1979-03-31,Serbia,
1979-03-31,Russia,
1979-03-31,Sweden,
1979-03-31,Singapore,
1979-03-31,Slovenia,
1979-03-31,Slovak Republic,
1979-03-31,Thailand,
1979-03-31,Turkey,
1979-03-31,United States,15.7
1979-03-31,Euro area,
1979-03-31,South Africa,8.51
1979-06-30,Emerging market economies,
1979-06-30,Advanced economies,
1979-06-30,United Arab Emirates,
1979-06-30,Austria,
1979-06-30,Australia,
1979-06-30,Belgium,
1979-06-30,Bulgaria,
1979-06-30,Brazil,
1979-06-30,Canada,10.46
1979-06-30,Switzerland,6.22
1979-06-30,Chile,
1979-06-30,China,
1979-06-30,Colombia,
1979-06-30,Cyprus,
1979-06-30,Czech Republic,
1979-06-30,Germany,
1979-06-30,Denmark,
1979-06-30,Estonia,
1979-06-30,Spain,
1979-06-30,Finland,
1979-06-30,France,
1979-06-30,United Kingdom,30.08
1979-06-30,Greece,
1979-06-30,Hong Kong SAR,
1979-06-30,Croatia,
1979-06-30,Hungary,
1979-06-30,Indonesia,
1979-06-30,Ireland,
1979-06-30,Israel,
1979-06-30,India,
1979-06-30,Iceland,
1979-06-30,Italy,
1979-06-30,Japan,
1979-06-30,Korea,
1979-06-30,Lithuania,
1979-06-30,Luxembourg,
1979-06-30,Latvia,
1979-06-30,Morocco,
1979-06-30,"Macedonia, FYR",
1979-06-30,Malta,
1979-06-30,Mexico,
1979-06-30,Malaysia,
1979-06-30,Netherlands,
1979-06-30,Norway,
1979-06-30,New Zealand,
1979-06-30,Peru,
1979-06-30,Philippines,
1979-06-30,Poland,
1979-06-30,Portugal,
1979-06-30,Romania,
1979-06-30,Serbia,
1979-06-30,Russia,
1979-06-30,Sweden,
1979-06-30,Singapore,
1979-06-30,Slovenia,
1979-06-30,Slovak Republic,
1979-06-30,Thailand,
1979-06-30,Turkey,
1979-06-30,United States,16.54
1979-06-30,Euro area,
1979-06-30,South Africa,11.66
1979-09-30,Emerging market economies,
1979-09-30,Advanced economies,
1979-09-30,United Arab Emirates,
1979-09-30,Austria,
1979-09-30,Australia,
1979-09-30,Belgium,
1979-09-30,Bulgaria,
1979-09-30,Brazil,
1979-09-30,Canada,10.14
1979-09-30,Switzerland,8.57
1979-09-30,Chile,
1979-09-30,China,
1979-09-30,Colombia,
1979-09-30,Cyprus,
1979-09-30,Czech Republic,
1979-09-30,Germany,
1979-09-30,Denmark,
1979-09-30,Estonia,
1979-09-30,Spain,
1979-09-30,Finland,
1979-09-30,France,
1979-09-30,United Kingdom,31.3
1979-09-30,Greece,
1979-09-30,Hong Kong SAR,
1979-09-30,Croatia,
1979-09-30,Hungary,
1979-09-30,Indonesia,
1979-09-30,Ireland,
1979-09-30,Israel,
1979-09-30,India,
1979-09-30,Iceland,
1979-09-30,Italy,
1979-09-30,Japan,
1979-09-30,Korea,
1979-09-30,Lithuania,
1979-09-30,Luxembourg,
1979-09-30,Latvia,
1979-09-30,Morocco,
1979-09-30,"Macedonia, FYR",
1979-09-30,Malta,
1979-09-30,Mexico,
1979-09-30,Malaysia,
1979-09-30,Netherlands,
1979-09-30,Norway,
1979-09-30,New Zealand,
1979-09-30,Peru,
1979-09-30,Philippines,
1979-09-30,Poland,
1979-09-30,Portugal,
1979-09-30,Romania,
1979-09-30,Serbia,
1979-09-30,Russia,
1979-09-30,Sweden,
1979-09-30,Singapore,
1979-09-30,Slovenia,
1979-09-30,Slovak Republic,
1979-09-30,Thailand,
1979-09-30,Turkey,
1979-09-30,United States,16.69
1979-09-30,Euro area,
1979-09-30,South Africa,13.84
1979-12-31,Emerging market economies,
1979-12-31,Advanced economies,
1979-12-31,United Arab Emirates,
1979-12-31,Austria,
1979-12-31,Australia,
1979-12-31,Belgium,
1979-12-31,Bulgaria,
1979-12-31,Brazil,
1979-12-31,Canada,9.82
1979-12-31,Switzerland,8.53
1979-12-31,Chile,
1979-12-31,China,
1979-12-31,Colombia,
1979-12-31,Cyprus,
1979-12-31,Czech Republic,
1979-12-31,Germany,
1979-12-31,Denmark,
1979-12-31,Estonia,
1979-12-31,Spain,
1979-12-31,Finland,
1979-12-31,France,
1979-12-31,United Kingdom,29.79
1979-12-31,Greece,
1979-12-31,Hong Kong SAR,
1979-12-31,Croatia,
1979-12-31,Hungary,
1979-12-31,Indonesia,
1979-12-31,Ireland,
1979-12-31,Israel,
1979-12-31,India,
1979-12-31,Iceland,
1979-12-31,Italy,
1979-12-31,Japan,
1979-12-31,Korea,
1979-12-31,Lithuania,
1979-12-31,Luxembourg,
1979-12-31,Latvia,
1979-12-31,Morocco,
1979-12-31,"Macedonia, FYR",
1979-12-31,Malta,
1979-12-31,Mexico,
1979-12-31,Malaysia,
1979-12-31,Netherlands,
1979-12-31,Norway,
1979-12-31,New Zealand,
1979-12-31,Peru,
1979-12-31,Philippines,
1979-12-31,Poland,
1979-12-31,Portugal,
1979-12-31,Romania,
1979-12-31,Serbia,
1979-12-31,Russia,
1979-12-31,Sweden,
1979-12-31,Singapore,
1979-12-31,Slovenia,
1979-12-31,Slovak Republic,
1979-12-31,Thailand,
1979-12-31,Turkey,
1979-12-31,United States,16.69
1979-12-31,Euro area,
1979-12-31,South Africa,14.38
1980-03-31,Emerging market economies,
1980-03-31,Advanced economies,
1980-03-31,United Arab Emirates,
1980-03-31,Austria,
1980-03-31,Australia,
1980-03-31,Belgium,
1980-03-31,Bulgaria,
1980-03-31,Brazil,
1980-03-31,Canada,7.78
1980-03-31,Switzerland,11.55
1980-03-31,Chile,
1980-03-31,China,
1980-03-31,Colombia,
1980-03-31,Cyprus,
1980-03-31,Czech Republic,
1980-03-31,Germany,
1980-03-31,Denmark,
1980-03-31,Estonia,
1980-03-31,Spain,
1980-03-31,Finland,
1980-03-31,France,
1980-03-31,United Kingdom,29.05
1980-03-31,Greece,
1980-03-31,Hong Kong SAR,
1980-03-31,Croatia,
1980-03-31,Hungary,
1980-03-31,Indonesia,
1980-03-31,Ireland,
1980-03-31,Israel,
1980-03-31,India,
1980-03-31,Iceland,
1980-03-31,Italy,
1980-03-31,Japan,
1980-03-31,Korea,
1980-03-31,Lithuania,
1980-03-31,Luxembourg,
1980-03-31,Latvia,
1980-03-31,Morocco,
1980-03-31,"Macedonia, FYR",
1980-03-31,Malta,
1980-03-31,Mexico,
1980-03-31,Malaysia,
1980-03-31,Netherlands,
1980-03-31,Norway,
1980-03-31,New Zealand,
1980-03-31,Peru,
1980-03-31,Philippines,
1980-03-31,Poland,
1980-03-31,Portugal,
1980-03-31,Romania,
1980-03-31,Serbia,
1980-03-31,Russia,
1980-03-31,Sweden,
1980-03-31,Singapore,
1980-03-31,Slovenia,
1980-03-31,Slovak Republic,
1980-03-31,Thailand,
1980-03-31,Turkey,
1980-03-31,United States,14.54
1980-03-31,Euro area,
1980-03-31,South Africa,16.02
1980-06-30,Emerging market economies,
1980-06-30,Advanced economies,
1980-06-30,United Arab Emirates,
1980-06-30,Austria,
1980-06-30,Australia,
1980-06-30,Belgium,
1980-06-30,Bulgaria,
1980-06-30,Brazil,
1980-06-30,Canada,9.75
1980-06-30,Switzerland,9.69
1980-06-30,Chile,
1980-06-30,China,
1980-06-30,Colombia,
1980-06-30,Cyprus,
1980-06-30,Czech Republic,
1980-06-30,Germany,
1980-06-30,Denmark,
1980-06-30,Estonia,
1980-06-30,Spain,
1980-06-30,Finland,
1980-06-30,France,
1980-06-30,United Kingdom,23.75
1980-06-30,Greece,
1980-06-30,Hong Kong SAR,
1980-06-30,Croatia,
1980-06-30,Hungary,
1980-06-30,Indonesia,
1980-06-30,Ireland,
1980-06-30,Israel,
1980-06-30,India,
1980-06-30,Iceland,
1980-06-30,Italy,
1980-06-30,Japan,
1980-06-30,Korea,
1980-06-30,Lithuania,
1980-06-30,Luxembourg,
1980-06-30,Latvia,
1980-06-30,Morocco,
1980-06-30,"Macedonia, FYR",
1980-06-30,Malta,
1980-06-30,Mexico,
1980-06-30,Malaysia,
1980-06-30,Netherlands,
1980-06-30,Norway,
1980-06-30,New Zealand,
1980-06-30,Peru,
1980-06-30,Philippines,
1980-06-30,Poland,
1980-06-30,Portugal,
1980-06-30,Romania,
1980-06-30,Serbia,
1980-06-30,Russia,
1980-06-30,Sweden,
1980-06-30,Singapore,
1980-06-30,Slovenia,
1980-06-30,Slovak Republic,
1980-06-30,Thailand,
1980-06-30,Turkey,
1980-06-30,United States,11.81
1980-06-30,Euro area,
1980-06-30,South Africa,19.94
1980-09-30,Emerging market economies,
1980-09-30,Advanced economies,
1980-09-30,United Arab Emirates,
1980-09-30,Austria,
1980-09-30,Australia,
1980-09-30,Belgium,
1980-09-30,Bulgaria,
1980-09-30,Brazil,
1980-09-30,Canada,14.78
1980-09-30,Switzerland,7.8
1980-09-30,Chile,
1980-09-30,China,
1980-09-30,Colombia,
1980-09-30,Cyprus,
1980-09-30,Czech Republic,
1980-09-30,Germany,
1980-09-30,Denmark,
1980-09-30,Estonia,
1980-09-30,Spain,
1980-09-30,Finland,
1980-09-30,France,
1980-09-30,United Kingdom,19.77
1980-09-30,Greece,
1980-09-30,Hong Kong SAR,
1980-09-30,Croatia,
1980-09-30,Hungary,
1980-09-30,Indonesia,
1980-09-30,Ireland,
1980-09-30,Israel,
1980-09-30,India,
1980-09-30,Iceland,
1980-09-30,Italy,
1980-09-30,Japan,
1980-09-30,Korea,
1980-09-30,Lithuania,
1980-09-30,Luxembourg,
1980-09-30,Latvia,
1980-09-30,Morocco,
1980-09-30,"Macedonia, FYR",
1980-09-30,Malta,
1980-09-30,Mexico,
1980-09-30,Malaysia,
1980-09-30,Netherlands,
1980-09-30,Norway,
1980-09-30,New Zealand,
1980-09-30,Peru,
1980-09-30,Philippines,
1980-09-30,Poland,
1980-09-30,Portugal,
1980-09-30,Romania,
1980-09-30,Serbia,
1980-09-30,Russia,
1980-09-30,Sweden,
1980-09-30,Singapore,
1980-09-30,Slovenia,
1980-09-30,Slovak Republic,
1980-09-30,Thailand,
1980-09-30,Turkey,
1980-09-30,United States,10.39
1980-09-30,Euro area,
1980-09-30,South Africa,25.84
1980-12-31,Emerging market economies,
1980-12-31,Advanced economies,
1980-12-31,United Arab Emirates,
1980-12-31,Austria,
1980-12-31,Australia,
1980-12-31,Belgium,
1980-12-31,Bulgaria,
1980-12-31,Brazil,
1980-12-31,Canada,16.88
1980-12-31,Switzerland,6.62
1980-12-31,Chile,
1980-12-31,China,
1980-12-31,Colombia,
1980-12-31,Cyprus,
1980-12-31,Czech Republic,
1980-12-31,Germany,
1980-12-31,Denmark,
1980-12-31,Estonia,
1980-12-31,Spain,
1980-12-31,Finland,
1980-12-31,France,
1980-12-31,United Kingdom,13.11
1980-12-31,Greece,
1980-12-31,Hong Kong SAR,35.76
1980-12-31,Croatia,
1980-12-31,Hungary,
1980-12-31,Indonesia,
1980-12-31,Ireland,
1980-12-31,Israel,
1980-12-31,India,
1980-12-31,Iceland,
1980-12-31,Italy,
1980-12-31,Japan,
1980-12-31,Korea,
1980-12-31,Lithuania,
1980-12-31,Luxembourg,
1980-12-31,Latvia,
1980-12-31,Morocco,
1980-12-31,"Macedonia, FYR",
1980-12-31,Malta,
1980-12-31,Mexico,
1980-12-31,Malaysia,
1980-12-31,Netherlands,
1980-12-31,Norway,
1980-12-31,New Zealand,12.35
1980-12-31,Peru,
1980-12-31,Philippines,
1980-12-31,Poland,
1980-12-31,Portugal,
1980-12-31,Romania,
1980-12-31,Serbia,
1980-12-31,Russia,
1980-12-31,Sweden,
1980-12-31,Singapore,
1980-12-31,Slovenia,
1980-12-31,Slovak Republic,
1980-12-31,Thailand,
1980-12-31,Turkey,
1980-12-31,United States,8.94
1980-12-31,Euro area,
1980-12-31,South Africa,32.46
1981-03-31,Emerging market economies,
1981-03-31,Advanced economies,
1981-03-31,United Arab Emirates,
1981-03-31,Austria,
1981-03-31,Australia,
1981-03-31,Belgium,
1981-03-31,Bulgaria,
1981-03-31,Brazil,
1981-03-31,Canada,19.58
1981-03-31,Switzerland,6.69
1981-03-31,Chile,
1981-03-31,China,
1981-03-31,Colombia,
1981-03-31,Cyprus,
