date,country,price
1975-06-30,Brazil,
1975-06-30,Canada,12.54
1975-06-30,Switzerland,36.76
1975-06-30,Chile,
1975-06-30,China,
1975-06-30,Colombia,
1975-06-30,Cyprus,
1975-06-30,Czech Republic,
1975-06-30,Germany,
1975-06-30,Denmark,
1975-06-30,Estonia,
1975-06-30,Spain,
1975-06-30,Finland,
1975-06-30,France,
1975-06-30,United Kingdom,5.62
1975-06-30,Greece,
1975-06-30,Hong Kong SAR,
1975-06-30,Croatia,
1975-06-30,Hungary,
1975-06-30,Indonesia,
1975-06-30,Ireland,
1975-06-30,Israel,
1975-06-30,India,
1975-06-30,Iceland,
1975-06-30,Italy,
1975-06-30,Japan,
1975-06-30,Korea,
1975-06-30,Lithuania,
1975-06-30,Luxembourg,
1975-06-30,Latvia,
1975-06-30,Morocco,
1975-06-30,"Macedonia, FYR",
1975-06-30,Malta,
1975-06-30,Mexico,
1975-06-30,Malaysia,
1975-06-30,Netherlands,
1975-06-30,Norway,
1975-06-30,New Zealand,
1975-06-30,Peru,
1975-06-30,Philippines,
1975-06-30,Poland,
1975-06-30,Portugal,
1975-06-30,Romania,
1975-06-30,Serbia,
1975-06-30,Russia,
1975-06-30,Sweden,
1975-06-30,Singapore,
1975-06-30,Slovenia,
1975-06-30,Slovak Republic,
1975-06-30,Thailand,
1975-06-30,Turkey,
1975-06-30,United States,
1975-06-30,Euro area,
1975-06-30,South Africa,2.69
1975-09-30,Emerging market economies,
1975-09-30,Advanced economies,
1975-09-30,United Arab Emirates,
1975-09-30,Austria,
1975-09-30,Australia,
1975-09-30,Belgium,
1975-09-30,Bulgaria,
1975-09-30,Brazil,
1975-09-30,Canada,12.94
1975-09-30,Switzerland,36.39
1975-09-30,Chile,
1975-09-30,China,
1975-09-30,Colombia,
1975-09-30,Cyprus,
1975-09-30,Czech Republic,
1975-09-30,Germany,
1975-09-30,Denmark,
1975-09-30,Estonia,
1975-09-30,Spain,
1975-09-30,Finland,
1975-09-30,France,
1975-09-30,United Kingdom,5.8
1975-09-30,Greece,
1975-09-30,Hong Kong SAR,
1975-09-30,Croatia,
1975-09-30,Hungary,
1975-09-30,Indonesia,
1975-09-30,Ireland,
1975-09-30,Israel,
1975-09-30,India,
1975-09-30,Iceland,
1975-09-30,Italy,
1975-09-30,Japan,
1975-09-30,Korea,
1975-09-30,Lithuania,
1975-09-30,Luxembourg,
1975-09-30,Latvia,
1975-09-30,Morocco,
1975-09-30,"Macedonia, FYR",
1975-09-30,Malta,
1975-09-30,Mexico,
1975-09-30,Malaysia,
1975-09-30,Netherlands,
1975-09-30,Norway,
1975-09-30,New Zealand,
1975-09-30,Peru,
1975-09-30,Philippines,
1975-09-30,Poland,
1975-09-30,Portugal,
1975-09-30,Romania,
1975-09-30,Serbia,
1975-09-30,Russia,
1975-09-30,Sweden,
1975-09-30,Singapore,
1975-09-30,Slovenia,
1975-09-30,Slovak Republic,
1975-09-30,Thailand,
1975-09-30,Turkey,
1975-09-30,United States,
1975-09-30,Euro area,
1975-09-30,South Africa,2.7
1975-12-31,Emerging market economies,
1975-12-31,Advanced economies,
1975-12-31,United Arab Emirates,
1975-12-31,Austria,
1975-12-31,Australia,
1975-12-31,Belgium,
1975-12-31,Bulgaria,
1975-12-31,Brazil,
1975-12-31,Canada,13.47
1975-12-31,Switzerland,36.23
1975-12-31,Chile,
1975-12-31,China,
1975-12-31,Colombia,
1975-12-31,Cyprus,
1975-12-31,Czech Republic,
1975-12-31,Germany,
1975-12-31,Denmark,
1975-12-31,Estonia,
1975-12-31,Spain,
1975-12-31,Finland,
1975-12-31,France,
1975-12-31,United Kingdom,5.86
1975-12-31,Greece,
1975-12-31,Hong Kong SAR,
1975-12-31,Croatia,
1975-12-31,Hungary,
1975-12-31,Indonesia,
1975-12-31,Ireland,
1975-12-31,Israel,
1975-12-31,India,
1975-12-31,Iceland,
1975-12-31,Italy,
1975-12-31,Japan,
1975-12-31,Korea,
1975-12-31,Lithuania,
1975-12-31,Luxembourg,
1975-12-31,Latvia,
1975-12-31,Morocco,
1975-12-31,"Macedonia, FYR",
1975-12-31,Malta,
1975-12-31,Mexico,
1975-12-31,Malaysia,
1975-12-31,Netherlands,
1975-12-31,Norway,
1975-12-31,New Zealand,
1975-12-31,Peru,
1975-12-31,Philippines,
1975-12-31,Poland,
1975-12-31,Portugal,
1975-12-31,Romania,
1975-12-31,Serbia,
1975-12-31,Russia,
1975-12-31,Sweden,
1975-12-31,Singapore,
1975-12-31,Slovenia,
1975-12-31,Slovak Republic,
1975-12-31,Thailand,
1975-12-31,Turkey,
1975-12-31,United States,16.5
1975-12-31,Euro area,
1975-12-31,South Africa,2.76
1976-03-31,Emerging market economies,
1976-03-31,Advanced economies,
1976-03-31,United Arab Emirates,
1976-03-31,Austria,
1976-03-31,Australia,
1976-03-31,Belgium,
1976-03-31,Bulgaria,
1976-03-31,Brazil,
1976-03-31,Canada,14.05
1976-03-31,Switzerland,35.42
1976-03-31,Chile,
1976-03-31,China,
1976-03-31,Colombia,
1976-03-31,Cyprus,
1976-03-31,Czech Republic,
1976-03-31,Germany,
1976-03-31,Denmark,
1976-03-31,Estonia,
1976-03-31,Spain,
1976-03-31,Finland,
1976-03-31,France,
1976-03-31,United Kingdom,5.98
1976-03-31,Greece,
1976-03-31,Hong Kong SAR,
1976-03-31,Croatia,
1976-03-31,Hungary,
1976-03-31,Indonesia,
1976-03-31,Ireland,
1976-03-31,Israel,
1976-03-31,India,
1976-03-31,Iceland,
1976-03-31,Italy,
1976-03-31,Japan,
1976-03-31,Korea,
1976-03-31,Lithuania,
1976-03-31,Luxembourg,
1976-03-31,Latvia,
1976-03-31,Morocco,
1976-03-31,"Macedonia, FYR",
1976-03-31,Malta,
1976-03-31,Mexico,
1976-03-31,Malaysia,
1976-03-31,Netherlands,
1976-03-31,Norway,
1976-03-31,New Zealand,
1976-03-31,Peru,
1976-03-31,Philippines,
1976-03-31,Poland,
1976-03-31,Portugal,
1976-03-31,Romania,
1976-03-31,Serbia,
1976-03-31,Russia,
1976-03-31,Sweden,
1976-03-31,Singapore,
1976-03-31,Slovenia,
1976-03-31,Slovak Republic,
1976-03-31,Thailand,
1976-03-31,Turkey,
1976-03-31,United States,17.24
1976-03-31,Euro area,
1976-03-31,South Africa,2.81
1976-06-30,Emerging market economies,
1976-06-30,Advanced economies,
1976-06-30,United Arab Emirates,
1976-06-30,Austria,
1976-06-30,Australia,
1976-06-30,Belgium,
1976-06-30,Bulgaria,
1976-06-30,Brazil,
1976-06-30,Canada,14.21
1976-06-30,Switzerland,35.61
1976-06-30,Chile,
1976-06-30,China,
1976-06-30,Colombia,
1976-06-30,Cyprus,
1976-06-30,Czech Republic,
1976-06-30,Germany,
1976-06-30,Denmark,
1976-06-30,Estonia,
1976-06-30,Spain,
1976-06-30,Finland,
1976-06-30,France,
1976-06-30,United Kingdom,6.16
1976-06-30,Greece,
1976-06-30,Hong Kong SAR,
1976-06-30,Croatia,
1976-06-30,Hungary,
1976-06-30,Indonesia,
1976-06-30,Ireland,
1976-06-30,Israel,
1976-06-30,India,
1976-06-30,Iceland,
1976-06-30,Italy,
1976-06-30,Japan,
1976-06-30,Korea,
1976-06-30,Lithuania,
1976-06-30,Luxembourg,
1976-06-30,Latvia,
1976-06-30,Morocco,
1976-06-30,"Macedonia, FYR",
1976-06-30,Malta,
1976-06-30,Mexico,
1976-06-30,Malaysia,
1976-06-30,Netherlands,
1976-06-30,Norway,
1976-06-30,New Zealand,
1976-06-30,Peru,
1976-06-30,Philippines,
1976-06-30,Poland,
1976-06-30,Portugal,
1976-06-30,Romania,
1976-06-30,Serbia,
1976-06-30,Russia,
1976-06-30,Sweden,
1976-06-30,Singapore,
1976-06-30,Slovenia,
1976-06-30,Slovak Republic,
1976-06-30,Thailand,
1976-06-30,Turkey,
1976-06-30,United States,17.36
1976-06-30,Euro area,
1976-06-30,South Africa,2.88
1976-09-30,Emerging market economies,
1976-09-30,Advanced economies,
1976-09-30,United Arab Emirates,
1976-09-30,Austria,
1976-09-30,Australia,
1976-09-30,Belgium,
1976-09-30,Bulgaria,
1976-09-30,Brazil,
1976-09-30,Canada,14.23
1976-09-30,Switzerland,35.22
1976-09-30,Chile,
1976-09-30,China,
1976-09-30,Colombia,
1976-09-30,Cyprus,
1976-09-30,Czech Republic,
1976-09-30,Germany,
1976-09-30,Denmark,
1976-09-30,Estonia,
1976-09-30,Spain,
1976-09-30,Finland,
1976-09-30,France,
1976-09-30,United Kingdom,6.28
1976-09-30,Greece,
1976-09-30,Hong Kong SAR,
1976-09-30,Croatia,
1976-09-30,Hungary,
1976-09-30,Indonesia,
1976-09-30,Ireland,
1976-09-30,Israel,
1976-09-30,India,
1976-09-30,Iceland,
1976-09-30,Italy,
1976-09-30,Japan,
1976-09-30,Korea,
1976-09-30,Lithuania,
1976-09-30,Luxembourg,
1976-09-30,Latvia,
1976-09-30,Morocco,
1976-09-30,"Macedonia, FYR",
1976-09-30,Malta,
1976-09-30,Mexico,
1976-09-30,Malaysia,
1976-09-30,Netherlands,
1976-09-30,Norway,
1976-09-30,New Zealand,
1976-09-30,Peru,
1976-09-30,Philippines,
1976-09-30,Poland,
1976-09-30,Portugal,
1976-09-30,Romania,
1976-09-30,Serbia,
1976-09-30,Russia,
1976-09-30,Sweden,
1976-09-30,Singapore,
1976-09-30,Slovenia,
1976-09-30,Slovak Republic,
1976-09-30,Thailand,
1976-09-30,Turkey,
1976-09-30,United States,18.06
1976-09-30,Euro area,
1976-09-30,South Africa,2.88
1976-12-31,Emerging market economies,
1976-12-31,Advanced economies,
1976-12-31,United Arab Emirates,
1976-12-31,Austria,
1976-12-31,Australia,
1976-12-31,Belgium,
1976-12-31,Bulgaria,
1976-12-31,Brazil,
1976-12-31,Canada,14.76
1976-12-31,Switzerland,36.3
1976-12-31,Chile,
1976-12-31,China,
1976-12-31,Colombia,
1976-12-31,Cyprus,
1976-12-31,Czech Republic,
1976-12-31,Germany,
1976-12-31,Denmark,
1976-12-31,Estonia,
1976-12-31,Spain,
1976-12-31,Finland,
1976-12-31,France,
1976-12-31,United Kingdom,6.4
1976-12-31,Greece,
1976-12-31,Hong Kong SAR,
1976-12-31,Croatia,
1976-12-31,Hungary,
1976-12-31,Indonesia,
1976-12-31,Ireland,
1976-12-31,Israel,
1976-12-31,India,
1976-12-31,Iceland,
1976-12-31,Italy,
1976-12-31,Japan,
1976-12-31,Korea,
1976-12-31,Lithuania,
1976-12-31,Luxembourg,
1976-12-31,Latvia,
1976-12-31,Morocco,
1976-12-31,"Macedonia, FYR",
1976-12-31,Malta,
1976-12-31,Mexico,
1976-12-31,Malaysia,
1976-12-31,Netherlands,
1976-12-31,Norway,
1976-12-31,New Zealand,
1976-12-31,Peru,
1976-12-31,Philippines,
1976-12-31,Poland,
1976-12-31,Portugal,
1976-12-31,Romania,
1976-12-31,Serbia,
1976-12-31,Russia,
1976-12-31,Sweden,
1976-12-31,Singapore,
1976-12-31,Slovenia,
1976-12-31,Slovak Republic,
1976-12-31,Thailand,
1976-12-31,Turkey,
1976-12-31,United States,18.75
1976-12-31,Euro area,
1976-12-31,South Africa,2.87
1977-03-31,Emerging market economies,
1977-03-31,Advanced economies,
1977-03-31,United Arab Emirates,
1977-03-31,Austria,
1977-03-31,Australia,
1977-03-31,Belgium,
1977-03-31,Bulgaria,
1977-03-31,Brazil,
1977-03-31,Canada,14.9
1977-03-31,Switzerland,36.28
1977-03-31,Chile,
1977-03-31,China,
1977-03-31,Colombia,
1977-03-31,Cyprus,
1977-03-31,Czech Republic,
1977-03-31,Germany,
1977-03-31,Denmark,
1977-03-31,Estonia,
1977-03-31,Spain,
1977-03-31,Finland,
1977-03-31,France,
1977-03-31,United Kingdom,6.4
1977-03-31,Greece,
1977-03-31,Hong Kong SAR,
1977-03-31,Croatia,
1977-03-31,Hungary,
1977-03-31,Indonesia,
1977-03-31,Ireland,
1977-03-31,Israel,
1977-03-31,India,
1977-03-31,Iceland,
1977-03-31,Italy,
1977-03-31,Japan,
1977-03-31,Korea,
1977-03-31,Lithuania,
1977-03-31,Luxembourg,
1977-03-31,Latvia,
1977-03-31,Morocco,
1977-03-31,"Macedonia, FYR",
1977-03-31,Malta,
1977-03-31,Mexico,
1977-03-31,Malaysia,
1977-03-31,Netherlands,
1977-03-31,Norway,
1977-03-31,New Zealand,
1977-03-31,Peru,
1977-03-31,Philippines,
1977-03-31,Poland,
1977-03-31,Portugal,
1977-03-31,Romania,
1977-03-31,Serbia,
1977-03-31,Russia,
1977-03-31,Sweden,
1977-03-31,Singapore,
1977-03-31,Slovenia,
1977-03-31,Slovak Republic,
1977-03-31,Thailand,
1977-03-31,Turkey,
1977-03-31,United States,19.51
1977-03-31,Euro area,
1977-03-31,South Africa,2.88
1977-06-30,Emerging market economies,
1977-06-30,Advanced economies,
1977-06-30,United Arab Emirates,
1977-06-30,Austria,
1977-06-30,Australia,
1977-06-30,Belgium,
1977-06-30,Bulgaria,
1977-06-30,Brazil,
1977-06-30,Canada,14.95
1977-06-30,Switzerland,36.62
1977-06-30,Chile,
1977-06-30,China,
1977-06-30,Colombia,
1977-06-30,Cyprus,
1977-06-30,Czech Republic,
1977-06-30,Germany,
1977-06-30,Denmark,
1977-06-30,Estonia,
1977-06-30,Spain,
1977-06-30,Finland,
1977-06-30,France,
1977-06-30,United Kingdom,6.52
1977-06-30,Greece,
1977-06-30,Hong Kong SAR,
1977-06-30,Croatia,
1977-06-30,Hungary,
1977-06-30,Indonesia,
1977-06-30,Ireland,
1977-06-30,Israel,
1977-06-30,India,
1977-06-30,Iceland,
1977-06-30,Italy,
1977-06-30,Japan,
1977-06-30,Korea,
1977-06-30,Lithuania,
1977-06-30,Luxembourg,
1977-06-30,Latvia,
1977-06-30,Morocco,
1977-06-30,"Macedonia, FYR",
1977-06-30,Malta,
1977-06-30,Mexico,
1977-06-30,Malaysia,
1977-06-30,Netherlands,
1977-06-30,Norway,
1977-06-30,New Zealand,
1977-06-30,Peru,
1977-06-30,Philippines,
1977-06-30,Poland,
1977-06-30,Portugal,
1977-06-30,Romania,
1977-06-30,Serbia,
1977-06-30,Russia,
1977-06-30,Sweden,
1977-06-30,Singapore,
1977-06-30,Slovenia,
1977-06-30,Slovak Republic,
1977-06-30,Thailand,
1977-06-30,Turkey,
1977-06-30,United States,20.36
1977-06-30,Euro area,
1977-06-30,South Africa,2.92
1977-09-30,Emerging market economies,
1977-09-30,Advanced economies,
1977-09-30,United Arab Emirates,
1977-09-30,Austria,
1977-09-30,Australia,
1977-09-30,Belgium,
1977-09-30,Bulgaria,
1977-09-30,Brazil,
1977-09-30,Canada,14.9
1977-09-30,Switzerland,37.4
1977-09-30,Chile,
1977-09-30,China,
1977-09-30,Colombia,
1977-09-30,Cyprus,
1977-09-30,Czech Republic,
1977-09-30,Germany,
1977-09-30,Denmark,
1977-09-30,Estonia,
1977-09-30,Spain,
1977-09-30,Finland,
1977-09-30,France,
1977-09-30,United Kingdom,6.71
1977-09-30,Greece,
1977-09-30,Hong Kong SAR,
1977-09-30,Croatia,
1977-09-30,Hungary,
1977-09-30,Indonesia,
1977-09-30,Ireland,
1977-09-30,Israel,
1977-09-30,India,
1977-09-30,Iceland,
1977-09-30,Italy,
1977-09-30,Japan,
1977-09-30,Korea,
1977-09-30,Lithuania,
1977-09-30,Luxembourg,
1977-09-30,Latvia,
1977-09-30,Morocco,
1977-09-30,"Macedonia, FYR",
1977-09-30,Malta,
1977-09-30,Mexico,
1977-09-30,Malaysia,
1977-09-30,Netherlands,
1977-09-30,Norway,
1977-09-30,New Zealand,
1977-09-30,Peru,
1977-09-30,Philippines,
1977-09-30,Poland,
1977-09-30,Portugal,
1977-09-30,Romania,
1977-09-30,Serbia,
1977-09-30,Russia,
1977-09-30,Sweden,
1977-09-30,Singapore,
1977-09-30,Slovenia,
1977-09-30,Slovak Republic,
1977-09-30,Thailand,
1977-09-30,Turkey,
1977-09-30,United States,21.09
1977-09-30,Euro area,
1977-09-30,South Africa,2.92
1977-12-31,Emerging market economies,
1977-12-31,Advanced economies,
1977-12-31,United Arab Emirates,
1977-12-31,Austria,
1977-12-31,Australia,
1977-12-31,Belgium,
1977-12-31,Bulgaria,
1977-12-31,Brazil,
1977-12-31,Canada,15.32
1977-12-31,Switzerland,37.28
1977-12-31,Chile,
1977-12-31,China,
1977-12-31,Colombia,
1977-12-31,Cyprus,
1977-12-31,Czech Republic,
1977-12-31,Germany,
1977-12-31,Denmark,
1977-12-31,Estonia,
1977-12-31,Spain,
1977-12-31,Finland,
1977-12-31,France,
1977-12-31,United Kingdom,6.95
1977-12-31,Greece,
1977-12-31,Hong Kong SAR,
1977-12-31,Croatia,
1977-12-31,Hungary,
1977-12-31,Indonesia,
1977-12-31,Ireland,
1977-12-31,Israel,
1977-12-31,India,
1977-12-31,Iceland,
1977-12-31,Italy,
1977-12-31,Japan,
1977-12-31,Korea,
1977-12-31,Lithuania,
1977-12-31,Luxembourg,
1977-12-31,Latvia,
1977-12-31,Morocco,
1977-12-31,"Macedonia, FYR",
1977-12-31,Malta,
1977-12-31,Mexico,
1977-12-31,Malaysia,
1977-12-31,Netherlands,
1977-12-31,Norway,
1977-12-31,New Zealand,
1977-12-31,Peru,
1977-12-31,Philippines,
1977-12-31,Poland,
1977-12-31,Portugal,
1977-12-31,Romania,
1977-12-31,Serbia,
1977-12-31,Russia,
1977-12-31,Sweden,
1977-12-31,Singapore,
1977-12-31,Slovenia,
1977-12-31,Slovak Republic,
1977-12-31,Thailand,
1977-12-31,Turkey,
1977-12-31,United States,21.79
1977-12-31,Euro area,
1977-12-31,South Africa,2.94
1978-03-31,Emerging market economies,
1978-03-31,Advanced economies,
1978-03-31,United Arab Emirates,
1978-03-31,Austria,
1978-03-31,Australia,
1978-03-31,Belgium,
1978-03-31,Bulgaria,
1978-03-31,Brazil,
1978-03-31,Canada,15.27
1978-03-31,Switzerland,36.88
1978-03-31,Chile,
1978-03-31,China,
1978-03-31,Colombia,
1978-03-31,Cyprus,
1978-03-31,Czech Republic,
1978-03-31,Germany,
1978-03-31,Denmark,
1978-03-31,Estonia,
1978-03-31,Spain,
1978-03-31,Finland,
1978-03-31,France,
1978-03-31,United Kingdom,7.07
1978-03-31,Greece,
1978-03-31,Hong Kong SAR,
1978-03-31,Croatia,
1978-03-31,Hungary,
1978-03-31,Indonesia,
1978-03-31,Ireland,
1978-03-31,Israel,
1978-03-31,India,
1978-03-31,Iceland,
1978-03-31,Italy,
1978-03-31,Japan,
1978-03-31,Korea,
1978-03-31,Lithuania,
1978-03-31,Luxembourg,
1978-03-31,Latvia,
1978-03-31,Morocco,
1978-03-31,"Macedonia, FYR",
1978-03-31,Malta,
1978-03-31,Mexico,
1978-03-31,Malaysia,
1978-03-31,Netherlands,
1978-03-31,Norway,
1978-03-31,New Zealand,
1978-03-31,Peru,
1978-03-31,Philippines,
1978-03-31,Poland,
1978-03-31,Portugal,
1978-03-31,Romania,
1978-03-31,Serbia,
1978-03-31,Russia,
1978-03-31,Sweden,
1978-03-31,Singapore,
1978-03-31,Slovenia,
1978-03-31,Slovak Republic,
1978-03-31,Thailand,
1978-03-31,Turkey,
1978-03-31,United States,22.6
1978-03-31,Euro area,
1978-03-31,South Africa,2.97
1978-06-30,Emerging market economies,
1978-06-30,Advanced economies,
1978-06-30,United Arab Emirates,
1978-06-30,Austria,
1978-06-30,Australia,
1978-06-30,Belgium,
1978-06-30,Bulgaria,
1978-06-30,Brazil,
1978-06-30,Canada,15.71
1978-06-30,Switzerland,37.8
1978-06-30,Chile,
1978-06-30,China,
1978-06-30,Colombia,
1978-06-30,Cyprus,
1978-06-30,Czech Republic,
1978-06-30,Germany,
1978-06-30,Denmark,
1978-06-30,Estonia,
1978-06-30,Spain,
1978-06-30,Finland,
1978-06-30,France,
1978-06-30,United Kingdom,7.43
1978-06-30,Greece,
1978-06-30,Hong Kong SAR,
1978-06-30,Croatia,
1978-06-30,Hungary,
1978-06-30,Indonesia,
1978-06-30,Ireland,
1978-06-30,Israel,
1978-06-30,India,
1978-06-30,Iceland,
1978-06-30,Italy,
1978-06-30,Japan,
1978-06-30,Korea,
1978-06-30,Lithuania,
1978-06-30,Luxembourg,
1978-06-30,Latvia,
1978-06-30,Morocco,
1978-06-30,"Macedonia, FYR",
1978-06-30,Malta,
1978-06-30,Mexico,
1978-06-30,Malaysia,
1978-06-30,Netherlands,
1978-06-30,Norway,
1978-06-30,New Zealand,
1978-06-30,Peru,
1978-06-30,Philippines,
1978-06-30,Poland,
1978-06-30,Portugal,
1978-06-30,Romania,
1978-06-30,Serbia,
1978-06-30,Russia,
1978-06-30,Sweden,
1978-06-30,Singapore,
1978-06-30,Slovenia,
1978-06-30,Slovak Republic,
1978-06-30,Thailand,
1978-06-30,Turkey,
1978-06-30,United States,23.41
1978-06-30,Euro area,
1978-06-30,South Africa,2.98
1978-09-30,Emerging market economies,
1978-09-30,Advanced economies,
1978-09-30,United Arab Emirates,
1978-09-30,Austria,
1978-09-30,Australia,
1978-09-30,Belgium,
1978-09-30,Bulgaria,
1978-09-30,Brazil,
1978-09-30,Canada,15.69
1978-09-30,Switzerland,38.46
1978-09-30,Chile,
1978-09-30,China,
1978-09-30,Colombia,
1978-09-30,Cyprus,
1978-09-30,Czech Republic,
1978-09-30,Germany,
1978-09-30,Denmark,
1978-09-30,Estonia,
1978-09-30,Spain,
1978-09-30,Finland,
1978-09-30,France,
1978-09-30,United Kingdom,7.91
1978-09-30,Greece,
1978-09-30,Hong Kong SAR,
1978-09-30,Croatia,
1978-09-30,Hungary,
1978-09-30,Indonesia,
1978-09-30,Ireland,
1978-09-30,Israel,
1978-09-30,India,
1978-09-30,Iceland,
1978-09-30,Italy,
1978-09-30,Japan,
1978-09-30,Korea,
1978-09-30,Lithuania,
1978-09-30,Luxembourg,
1978-09-30,Latvia,
1978-09-30,Morocco,
1978-09-30,"Macedonia, FYR",
1978-09-30,Malta,
1978-09-30,Mexico,
1978-09-30,Malaysia,
1978-09-30,Netherlands,
1978-09-30,Norway,
1978-09-30,New Zealand,
1978-09-30,Peru,
1978-09-30,Philippines,
1978-09-30,Poland,
1978-09-30,Portugal,
1978-09-30,Romania,
1978-09-30,Serbia,
1978-09-30,Russia,
1978-09-30,Sweden,
1978-09-30,Singapore,
1978-09-30,Slovenia,
1978-09-30,Slovak Republic,
1978-09-30,Thailand,
1978-09-30,Turkey,
1978-09-30,United States,24.28
1978-09-30,Euro area,
1978-09-30,South Africa,3.04
1978-12-31,Emerging market economies,
1978-12-31,Advanced economies,
1978-12-31,United Arab Emirates,
1978-12-31,Austria,
1978-12-31,Australia,
1978-12-31,Belgium,
1978-12-31,Bulgaria,
1978-12-31,Brazil,
1978-12-31,Canada,16.43
1978-12-31,Switzerland,39.63
1978-12-31,Chile,
1978-12-31,China,
1978-12-31,Colombia,
1978-12-31,Cyprus,
1978-12-31,Czech Republic,
1978-12-31,Germany,
1978-12-31,Denmark,
1978-12-31,Estonia,
1978-12-31,Spain,
1978-12-31,Finland,
1978-12-31,France,
1978-12-31,United Kingdom,8.52
1978-12-31,Greece,
1978-12-31,Hong Kong SAR,
1978-12-31,Croatia,
1978-12-31,Hungary,
1978-12-31,Indonesia,
1978-12-31,Ireland,
1978-12-31,Israel,
1978-12-31,India,
1978-12-31,Iceland,
1978-12-31,Italy,
1978-12-31,Japan,
1978-12-31,Korea,
1978-12-31,Lithuania,
1978-12-31,Luxembourg,
1978-12-31,Latvia,
1978-12-31,Morocco,
1978-12-31,"Macedonia, FYR",
1978-12-31,Malta,
1978-12-31,Mexico,
1978-12-31,Malaysia,
1978-12-31,Netherlands,
1978-12-31,Norway,
1978-12-31,New Zealand,
1978-12-31,Peru,
1978-12-31,Philippines,
1978-12-31,Poland,
1978-12-31,Portugal,
1978-12-31,Romania,
1978-12-31,Serbia,
1978-12-31,Russia,
1978-12-31,Sweden,
1978-12-31,Singapore,
1978-12-31,Slovenia,
1978-12-31,Slovak Republic,
1978-12-31,Thailand,
1978-12-31,Turkey,
1978-12-31,United States,25.13
1978-12-31,Euro area,
1978-12-31,South Africa,3.15
1979-03-31,Emerging market economies,
1979-03-31,Advanced economies,
1979-03-31,United Arab Emirates,
1979-03-31,Austria,
1979-03-31,Australia,
1979-03-31,Belgium,
1979-03-31,Bulgaria,
1979-03-31,Brazil,
1979-03-31,Canada,16.99
1979-03-31,Switzerland,40.14
1979-03-31,Chile,
1979-03-31,China,
1979-03-31,Colombia,
1979-03-31,Cyprus,
1979-03-31,Czech Republic,
1979-03-31,Germany,
1979-03-31,Denmark,
1979-03-31,Estonia,
1979-03-31,Spain,
1979-03-31,Finland,
1979-03-31,France,
1979-03-31,United Kingdom,8.94
1979-03-31,Greece,
1979-03-31,Hong Kong SAR,
1979-03-31,Croatia,
1979-03-31,Hungary,
1979-03-31,Indonesia,
1979-03-31,Ireland,
1979-03-31,Israel,
1979-03-31,India,
1979-03-31,Iceland,
1979-03-31,Italy,
1979-03-31,Japan,
1979-03-31,Korea,
1979-03-31,Lithuania,
1979-03-31,Luxembourg,
1979-03-31,Latvia,
1979-03-31,Morocco,
1979-03-31,"Macedonia, FYR",
1979-03-31,Malta,
1979-03-31,Mexico,
1979-03-31,Malaysia,
1979-03-31,Netherlands,
1979-03-31,Norway,
1979-03-31,New Zealand,
1979-03-31,Peru,
1979-03-31,Philippines,
1979-03-31,Poland,
1979-03-31,Portugal,
1979-03-31,Romania,
1979-03-31,Serbia,
1979-03-31,Russia,
1979-03-31,Sweden,
1979-03-31,Singapore,
1979-03-31,Slovenia,
1979-03-31,Slovak Republic,
1979-03-31,Thailand,
1979-03-31,Turkey,
1979-03-31,United States,26.15
1979-03-31,Euro area,
1979-03-31,South Africa,3.22
1979-06-30,Emerging market economies,
1979-06-30,Advanced economies,
1979-06-30,United Arab Emirates,
1979-06-30,Austria,
1979-06-30,Australia,
1979-06-30,Belgium,
1979-06-30,Bulgaria,
1979-06-30,Brazil,
1979-06-30,Canada,17.36
1979-06-30,Switzerland,40.15
1979-06-30,Chile,
1979-06-30,China,
1979-06-30,Colombia,
1979-06-30,Cyprus,
1979-06-30,Czech Republic,
1979-06-30,Germany,
1979-06-30,Denmark,
1979-06-30,Estonia,
1979-06-30,Spain,
1979-06-30,Finland,
1979-06-30,France,
1979-06-30,United Kingdom,9.67
1979-06-30,Greece,
1979-06-30,Hong Kong SAR,
1979-06-30,Croatia,
1979-06-30,Hungary,
1979-06-30,Indonesia,
1979-06-30,Ireland,
1979-06-30,Israel,
1979-06-30,India,
1979-06-30,Iceland,
1979-06-30,Italy,
1979-06-30,Japan,
1979-06-30,Korea,
1979-06-30,Lithuania,
1979-06-30,Luxembourg,
1979-06-30,Latvia,
1979-06-30,Morocco,
1979-06-30,"Macedonia, FYR",
1979-06-30,Malta,
1979-06-30,Mexico,
1979-06-30,Malaysia,
1979-06-30,Netherlands,
1979-06-30,Norway,
1979-06-30,New Zealand,
1979-06-30,Peru,
1979-06-30,Philippines,
1979-06-30,Poland,
1979-06-30,Portugal,
1979-06-30,Romania,
1979-06-30,Serbia,
1979-06-30,Russia,
1979-06-30,Sweden,
1979-06-30,Singapore,
1979-06-30,Slovenia,
1979-06-30,Slovak Republic,
1979-06-30,Thailand,
1979-06-30,Turkey,
1979-06-30,United States,27.28
1979-06-30,Euro area,
1979-06-30,South Africa,3.33
1979-09-30,Emerging market economies,
1979-09-30,Advanced economies,
1979-09-30,United Arab Emirates,
1979-09-30,Austria,
1979-09-30,Australia,
1979-09-30,Belgium,
1979-09-30,Bulgaria,
1979-09-30,Brazil,
1979-09-30,Canada,17.28
1979-09-30,Switzerland,41.75
1979-09-30,Chile,
1979-09-30,China,
1979-09-30,Colombia,
1979-09-30,Cyprus,
